items,support,ordered_statistics,label,label_encode
"['cycles', 'jett']",0.0033112582780000003,"[OrderedStatistic(items_base=frozenset({'cycles'}), items_add=frozenset({'jett'}), confidence=1.0, lift=258.85714285714283), OrderedStatistic(items_base=frozenset({'jett'}), items_add=frozenset({'cycles'}), confidence=0.8571428571428571, lift=258.85714285714283)]","Ô tô, xe máy",38
"['cycles', 'xe_đạp']",0.0033112582780000003,"[OrderedStatistic(items_base=frozenset({'cycles'}), items_add=frozenset({'xe_đạp'}), confidence=1.0, lift=26.647058823529413)]","Ô tô, xe máy",38
"['hyundai', 'cát']",0.0077262693160000005,"[OrderedStatistic(items_base=frozenset({'cát'}), items_add=frozenset({'hyundai'}), confidence=0.9333333333333333, lift=8.372277227722773)]","Ô tô, xe máy",38
"['ô_tô_con', 'cát']",0.0077262693160000005,"[OrderedStatistic(items_base=frozenset({'cát'}), items_add=frozenset({'ô_tô_con'}), confidence=0.9333333333333333, lift=7.1661016949152545)]","Ô tô, xe máy",38
"['mitsubishi', 'cầu']",0.012141280349999999,"[OrderedStatistic(items_base=frozenset({'cầu'}), items_add=frozenset({'mitsubishi'}), confidence=0.7586206896551725, lift=24.116152450090745), OrderedStatistic(items_base=frozenset({'mitsubishi'}), items_add=frozenset({'cầu'}), confidence=0.38596491228070173, lift=24.116152450090745)]","Ô tô, xe máy",38
"['máy', 'cầu']",0.009933774834,"[OrderedStatistic(items_base=frozenset({'cầu'}), items_add=frozenset({'máy'}), confidence=0.6206896551724139, lift=3.0983186092903967)]","Ô tô, xe máy",38
"['cầu', 'tải']",0.005518763797,"[OrderedStatistic(items_base=frozenset({'cầu'}), items_add=frozenset({'tải'}), confidence=0.34482758620689663, lift=3.570443349753696)]","Ô tô, xe máy",38
"['xpander', 'cầu']",0.005518763797,"[OrderedStatistic(items_base=frozenset({'cầu'}), items_add=frozenset({'xpander'}), confidence=0.34482758620689663, lift=41.65517241379311), OrderedStatistic(items_base=frozenset({'xpander'}), items_add=frozenset({'cầu'}), confidence=0.6666666666666666, lift=41.6551724137931)]","Ô tô, xe máy",38
"['ô_tô_con', 'cầu']",0.008830022075000001,"[OrderedStatistic(items_base=frozenset({'cầu'}), items_add=frozenset({'ô_tô_con'}), confidence=0.5517241379310346, lift=4.236119228521333)]","Ô tô, xe máy",38
"['hiệu', 'daewoo']",0.0038631346580000002,"[OrderedStatistic(items_base=frozenset({'daewoo'}), items_add=frozenset({'hiệu'}), confidence=0.875, lift=4.416434540389972)]","Ô tô, xe máy",38
"['daewoo', 'sản_xuất']",0.0033112582780000003,"[OrderedStatistic(items_base=frozenset({'daewoo'}), items_add=frozenset({'sản_xuất'}), confidence=0.75, lift=7.467032967032967)]","Ô tô, xe máy",38
"['ô_tô', 'daewoo']",0.0033112582780000003,"[OrderedStatistic(items_base=frozenset({'daewoo'}), items_add=frozenset({'ô_tô'}), confidence=0.75, lift=3.9853372434017595)]","Ô tô, xe máy",38
"['xe_máy_điện', 'dibao']",0.0038631346580000002,"[OrderedStatistic(items_base=frozenset({'dibao'}), items_add=frozenset({'xe_máy_điện'}), confidence=1.0, lift=40.266666666666666)]","Ô tô, xe máy",38
"['dongfeng', 'ô_tô']",0.0033112582780000003,"[OrderedStatistic(items_base=frozenset({'dongfeng'}), items_add=frozenset({'ô_tô'}), confidence=1.0, lift=5.313782991202347)]","Ô tô, xe máy",38
"['hyundai', 'du_lịch']",0.0033112582780000003,"[OrderedStatistic(items_base=frozenset({'du_lịch'}), items_add=frozenset({'hyundai'}), confidence=0.6666666666666666, lift=5.98019801980198)]","Ô tô, xe máy",38
"['lắp_ráp', 'du_lịch']",0.0033112582780000003,"[OrderedStatistic(items_base=frozenset({'du_lịch'}), items_add=frozenset({'lắp_ráp'}), confidence=0.6666666666666666, lift=36.6060606060606)]","Ô tô, xe máy",38
"['ô_tô', 'du_lịch']",0.004415011038,"[OrderedStatistic(items_base=frozenset({'du_lịch'}), items_add=frozenset({'ô_tô'}), confidence=0.8888888888888888, lift=4.72336265884653)]","Ô tô, xe máy",38
"['dung_tích', 'hyundai']",0.005518763797,"[OrderedStatistic(items_base=frozenset({'dung_tích'}), items_add=frozenset({'hyundai'}), confidence=0.5555555555555556, lift=4.983498349834984)]","Ô tô, xe máy",38
"['dung_tích', 'linh_kiện']",0.004966887417,"[OrderedStatistic(items_base=frozenset({'dung_tích'}), items_add=frozenset({'linh_kiện'}), confidence=0.5, lift=100.66666666666666), OrderedStatistic(items_base=frozenset({'linh_kiện'}), items_add=frozenset({'dung_tích'}), confidence=1.0, lift=100.66666666666666)]","Ô tô, xe máy",38
"['lắp_ráp', 'dung_tích']",0.004966887417,"[OrderedStatistic(items_base=frozenset({'dung_tích'}), items_add=frozenset({'lắp_ráp'}), confidence=0.5, lift=27.454545454545457), OrderedStatistic(items_base=frozenset({'lắp_ráp'}), items_add=frozenset({'dung_tích'}), confidence=0.27272727272727276, lift=27.454545454545457)]","Ô tô, xe máy",38
"['nam', 'dung_tích']",0.004966887417,"[OrderedStatistic(items_base=frozenset({'dung_tích'}), items_add=frozenset({'nam'}), confidence=0.5, lift=21.069767441860467), OrderedStatistic(items_base=frozenset({'nam'}), items_add=frozenset({'dung_tích'}), confidence=0.20930232558139536, lift=21.069767441860467)]","Ô tô, xe máy",38
"['nhãn_hiệu', 'dung_tích']",0.004415011038,"[OrderedStatistic(items_base=frozenset({'dung_tích'}), items_add=frozenset({'nhãn_hiệu'}), confidence=0.4444444444444444, lift=3.247311827956989)]","Ô tô, xe máy",38
"['dương', 'ô_tô']",0.006070640176999999,"[OrderedStatistic(items_base=frozenset({'dương'}), items_add=frozenset({'ô_tô'}), confidence=0.7857142857142856, lift=4.175115207373271)]","Ô tô, xe máy",38
"['hiệu', 'elantra']",0.0066225165560000005,"[OrderedStatistic(items_base=frozenset({'elantra'}), items_add=frozenset({'hiệu'}), confidence=1.0, lift=5.047353760445682)]","Ô tô, xe máy",38
"['hyundai', 'elantra']",0.006070640176999999,"[OrderedStatistic(items_base=frozenset({'elantra'}), items_add=frozenset({'hyundai'}), confidence=0.9166666666666666, lift=8.222772277227723)]","Ô tô, xe máy",38
"['mới', 'elantra']",0.0066225165560000005,"[OrderedStatistic(items_base=frozenset({'elantra'}), items_add=frozenset({'mới'}), confidence=1.0, lift=3.728395061728395)]","Ô tô, xe máy",38
"['ngồi', 'elantra']",0.006070640176999999,"[OrderedStatistic(items_base=frozenset({'elantra'}), items_add=frozenset({'ngồi'}), confidence=0.9166666666666666, lift=7.285087719298245)]","Ô tô, xe máy",38
"['sản_xuất', 'elantra']",0.0033112582780000003,"[OrderedStatistic(items_base=frozenset({'elantra'}), items_add=frozenset({'sản_xuất'}), confidence=0.5, lift=4.978021978021978)]","Ô tô, xe máy",38
"['ô_tô_con', 'elantra']",0.005518763797,"[OrderedStatistic(items_base=frozenset({'elantra'}), items_add=frozenset({'ô_tô_con'}), confidence=0.8333333333333334, lift=6.398305084745763)]","Ô tô, xe máy",38
"['sym', 'elegant']",0.0038631346580000002,"[OrderedStatistic(items_base=frozenset({'elegant'}), items_add=frozenset({'sym'}), confidence=1.0, lift=106.58823529411765), OrderedStatistic(items_base=frozenset({'sym'}), items_add=frozenset({'elegant'}), confidence=0.411764705882353, lift=106.58823529411765)]","Ô tô, xe máy",38
"['exciter', 'xe_máy']",0.004966887417,"[OrderedStatistic(items_base=frozenset({'exciter'}), items_add=frozenset({'xe_máy'}), confidence=0.5625, lift=3.155572755417957)]","Ô tô, xe máy",38
"['yamaha', 'exciter']",0.0066225165560000005,"[OrderedStatistic(items_base=frozenset({'exciter'}), items_add=frozenset({'yamaha'}), confidence=0.75, lift=13.194174757281553)]","Ô tô, xe máy",38
"['exciter', 'đen']",0.004415011038,"[OrderedStatistic(items_base=frozenset({'exciter'}), items_add=frozenset({'đen'}), confidence=0.5, lift=3.380597014925373)]","Ô tô, xe máy",38
"['future', 'fi']",0.01821192053,"[OrderedStatistic(items_base=frozenset({'fi'}), items_add=frozenset({'future'}), confidence=0.4583333333333333, lift=24.426470588235293), OrderedStatistic(items_base=frozenset({'future'}), items_add=frozenset({'fi'}), confidence=0.9705882352941176, lift=24.426470588235293)]","Ô tô, xe máy",38
"['honda', 'fi']",0.03035320088,"[OrderedStatistic(items_base=frozenset({'fi'}), items_add=frozenset({'honda'}), confidence=0.7638888888888888, lift=3.4009009009009006)]","Ô tô, xe máy",38
"['fi', 'mô_tô']",0.009381898455,"[OrderedStatistic(items_base=frozenset({'fi'}), items_add=frozenset({'mô_tô'}), confidence=0.23611111111111108, lift=3.0129107981220655)]","Ô tô, xe máy",38
"['fi', 'rsx']",0.01158940397,"[OrderedStatistic(items_base=frozenset({'fi'}), items_add=frozenset({'rsx'}), confidence=0.2916666666666667, lift=22.97826086956522), OrderedStatistic(items_base=frozenset({'rsx'}), items_add=frozenset({'fi'}), confidence=0.9130434782608695, lift=22.978260869565215)]","Ô tô, xe máy",38
"['sirius', 'fi']",0.006070640176999999,"[OrderedStatistic(items_base=frozenset({'sirius'}), items_add=frozenset({'fi'}), confidence=0.36666666666666664, lift=9.227777777777776)]","Ô tô, xe máy",38
"['wave', 'fi']",0.01158940397,"[OrderedStatistic(items_base=frozenset({'fi'}), items_add=frozenset({'wave'}), confidence=0.2916666666666667, lift=8.808333333333334), OrderedStatistic(items_base=frozenset({'wave'}), items_add=frozenset({'fi'}), confidence=0.35, lift=8.808333333333332)]","Ô tô, xe máy",38
"['hyundai', 'film']",0.0038631346580000002,"[OrderedStatistic(items_base=frozenset({'film'}), items_add=frozenset({'hyundai'}), confidence=1.0, lift=8.97029702970297)]","Ô tô, xe máy",38
"['sàn', 'film']",0.0038631346580000002,"[OrderedStatistic(items_base=frozenset({'film'}), items_add=frozenset({'sàn'}), confidence=1.0, lift=64.71428571428571), OrderedStatistic(items_base=frozenset({'sàn'}), items_add=frozenset({'film'}), confidence=0.25, lift=64.71428571428571)]","Ô tô, xe máy",38
"['tappy', 'film']",0.0033112582780000003,"[OrderedStatistic(items_base=frozenset({'film'}), items_add=frozenset({'tappy'}), confidence=0.8571428571428571, lift=194.14285714285714), OrderedStatistic(items_base=frozenset({'tappy'}), items_add=frozenset({'film'}), confidence=0.75, lift=194.14285714285714)]","Ô tô, xe máy",38
"['ô_tô_con', 'film']",0.0038631346580000002,"[OrderedStatistic(items_base=frozenset({'film'}), items_add=frozenset({'ô_tô_con'}), confidence=1.0, lift=7.677966101694915)]","Ô tô, xe máy",38
"['ford', 'ghi']",0.004966887417,"[OrderedStatistic(items_base=frozenset({'ford'}), items_add=frozenset({'ghi'}), confidence=0.36000000000000004, lift=21.04258064516129), OrderedStatistic(items_base=frozenset({'ghi'}), items_add=frozenset({'ford'}), confidence=0.2903225806451613, lift=21.042580645161294)]","Ô tô, xe máy",38
"['ford', 'khung']",0.009381898455,"[OrderedStatistic(items_base=frozenset({'ford'}), items_add=frozenset({'khung'}), confidence=0.6799999999999999, lift=3.03487684729064)]","Ô tô, xe máy",38
"['máy', 'ford']",0.008830022075000001,"[OrderedStatistic(items_base=frozenset({'ford'}), items_add=frozenset({'máy'}), confidence=0.64, lift=3.194710743801653)]","Ô tô, xe máy",38
"['nhãn_hiệu', 'ford']",0.0066225165560000005,"[OrderedStatistic(items_base=frozenset({'ford'}), items_add=frozenset({'nhãn_hiệu'}), confidence=0.48000000000000004, lift=3.5070967741935486)]","Ô tô, xe máy",38
"['năm', 'ford']",0.0066225165560000005,"[OrderedStatistic(items_base=frozenset({'ford'}), items_add=frozenset({'năm'}), confidence=0.48000000000000004, lift=5.271272727272728)]","Ô tô, xe máy",38
"['ford', 'qua']",0.006070640176999999,"[OrderedStatistic(items_base=frozenset({'ford'}), items_add=frozenset({'qua'}), confidence=0.44, lift=5.498482758620689)]","Ô tô, xe máy",38
"['ford', 'ranger']",0.004966887417,"[OrderedStatistic(items_base=frozenset({'ford'}), items_add=frozenset({'ranger'}), confidence=0.36000000000000004, lift=72.48), OrderedStatistic(items_base=frozenset({'ranger'}), items_add=frozenset({'ford'}), confidence=1.0, lift=72.48)]","Ô tô, xe máy",38
"['ford', 'sơn']",0.004415011038,"[OrderedStatistic(items_base=frozenset({'ford'}), items_add=frozenset({'sơn'}), confidence=0.32, lift=4.295111111111111)]","Ô tô, xe máy",38
"['ford', 'sản_xuất']",0.005518763797,"[OrderedStatistic(items_base=frozenset({'ford'}), items_add=frozenset({'sản_xuất'}), confidence=0.4000000000000001, lift=3.9824175824175834)]","Ô tô, xe máy",38
"['ford', 'sử_dụng']",0.006070640176999999,"[OrderedStatistic(items_base=frozenset({'ford'}), items_add=frozenset({'sử_dụng'}), confidence=0.44, lift=5.3152)]","Ô tô, xe máy",38
"['ford', 'tải']",0.004415011038,"[OrderedStatistic(items_base=frozenset({'ford'}), items_add=frozenset({'tải'}), confidence=0.32, lift=3.313371428571429)]","Ô tô, xe máy",38
"['ford', 'vàng']",0.0038631346580000002,"[OrderedStatistic(items_base=frozenset({'ford'}), items_add=frozenset({'vàng'}), confidence=0.28, lift=9.756923076923078)]","Ô tô, xe máy",38
"['ford', 'ô_tô']",0.008830022075000001,"[OrderedStatistic(items_base=frozenset({'ford'}), items_add=frozenset({'ô_tô'}), confidence=0.64, lift=3.4008211143695015)]","Ô tô, xe máy",38
"['khung', 'fortuner']",0.007174392936,"[OrderedStatistic(items_base=frozenset({'fortuner'}), items_add=frozenset({'khung'}), confidence=0.8666666666666666, lift=3.867980295566502)]","Ô tô, xe máy",38
"['máy', 'fortuner']",0.007174392936,"[OrderedStatistic(items_base=frozenset({'fortuner'}), items_add=frozenset({'máy'}), confidence=0.8666666666666666, lift=4.3261707988980715)]","Ô tô, xe máy",38
"['qua', 'fortuner']",0.0038631346580000002,"[OrderedStatistic(items_base=frozenset({'fortuner'}), items_add=frozenset({'qua'}), confidence=0.4666666666666667, lift=5.831724137931034)]","Ô tô, xe máy",38
"['sử_dụng', 'fortuner']",0.0038631346580000002,"[OrderedStatistic(items_base=frozenset({'fortuner'}), items_add=frozenset({'sử_dụng'}), confidence=0.4666666666666667, lift=5.637333333333333)]","Ô tô, xe máy",38
"['fortuner', 'toyota']",0.008278145695,"[OrderedStatistic(items_base=frozenset({'fortuner'}), items_add=frozenset({'toyota'}), confidence=1.0, lift=22.936708860759495)]","Ô tô, xe máy",38
"['fortuner', 'đã']",0.0038631346580000002,"[OrderedStatistic(items_base=frozenset({'fortuner'}), items_add=frozenset({'đã'}), confidence=0.4666666666666667, lift=5.997163120567376)]","Ô tô, xe máy",38
"['future', 'honda']",0.01821192053,"[OrderedStatistic(items_base=frozenset({'future'}), items_add=frozenset({'honda'}), confidence=0.9705882352941176, lift=4.321144674085851)]","Ô tô, xe máy",38
"['future', 'mô_tô']",0.006070640176999999,"[OrderedStatistic(items_base=frozenset({'future'}), items_add=frozenset({'mô_tô'}), confidence=0.3235294117647059, lift=4.128417564208783)]","Ô tô, xe máy",38
"['hiệu', 'gdi']",0.004966887417,"[OrderedStatistic(items_base=frozenset({'gdi'}), items_add=frozenset({'hiệu'}), confidence=1.0, lift=5.047353760445682)]","Ô tô, xe máy",38
"['hyundai', 'gdi']",0.004415011038,"[OrderedStatistic(items_base=frozenset({'gdi'}), items_add=frozenset({'hyundai'}), confidence=0.8888888888888888, lift=7.973597359735973)]","Ô tô, xe máy",38
"['mới', 'gdi']",0.004415011038,"[OrderedStatistic(items_base=frozenset({'gdi'}), items_add=frozenset({'mới'}), confidence=0.8888888888888888, lift=3.3141289437585733)]","Ô tô, xe máy",38
"['gdi', 'ngồi']",0.004966887417,"[OrderedStatistic(items_base=frozenset({'gdi'}), items_add=frozenset({'ngồi'}), confidence=1.0, lift=7.947368421052631)]","Ô tô, xe máy",38
"['gdi', 'pre']",0.0033112582780000003,"[OrderedStatistic(items_base=frozenset({'gdi'}), items_add=frozenset({'pre'}), confidence=0.6666666666666666, lift=46.46153846153846), OrderedStatistic(items_base=frozenset({'pre'}), items_add=frozenset({'gdi'}), confidence=0.23076923076923075, lift=46.46153846153846)]","Ô tô, xe máy",38
"['gdi', 'santafe']",0.004966887417,"[OrderedStatistic(items_base=frozenset({'gdi'}), items_add=frozenset({'santafe'}), confidence=1.0, lift=56.625), OrderedStatistic(items_base=frozenset({'santafe'}), items_add=frozenset({'gdi'}), confidence=0.28125, lift=56.625)]","Ô tô, xe máy",38
"['ô_tô_con', 'gdi']",0.004966887417,"[OrderedStatistic(items_base=frozenset({'gdi'}), items_add=frozenset({'ô_tô_con'}), confidence=1.0, lift=7.677966101694915)]","Ô tô, xe máy",38
"['giant', 'xe_đạp']",0.0038631346580000002,"[OrderedStatistic(items_base=frozenset({'giant'}), items_add=frozenset({'xe_đạp'}), confidence=1.0, lift=26.647058823529413)]","Ô tô, xe máy",38
"['giảm_giá', 'honda']",0.006070640176999999,"[OrderedStatistic(items_base=frozenset({'giảm_giá'}), items_add=frozenset({'honda'}), confidence=0.7333333333333333, lift=3.2648648648648644)]","Ô tô, xe máy",38
"['hiệu', 'glp']",0.004415011038,"[OrderedStatistic(items_base=frozenset({'glp'}), items_add=frozenset({'hiệu'}), confidence=1.0, lift=5.047353760445682)]","Ô tô, xe máy",38
"['mitsubishi', 'glp']",0.004415011038,"[OrderedStatistic(items_base=frozenset({'glp'}), items_add=frozenset({'mitsubishi'}), confidence=1.0, lift=31.789473684210524)]","Ô tô, xe máy",38
"['máy', 'glp']",0.0033112582780000003,"[OrderedStatistic(items_base=frozenset({'glp'}), items_add=frozenset({'máy'}), confidence=0.75, lift=3.743801652892562)]","Ô tô, xe máy",38
"['tự_động', 'glp']",0.0038631346580000002,"[OrderedStatistic(items_base=frozenset({'glp'}), items_add=frozenset({'tự_động'}), confidence=0.875, lift=45.3)]","Ô tô, xe máy",38
"['xpander', 'glp']",0.004415011038,"[OrderedStatistic(items_base=frozenset({'glp'}), items_add=frozenset({'xpander'}), confidence=1.0, lift=120.8), OrderedStatistic(items_base=frozenset({'xpander'}), items_add=frozenset({'glp'}), confidence=0.5333333333333333, lift=120.8)]","Ô tô, xe máy",38
"['xăng', 'glp']",0.0038631346580000002,"[OrderedStatistic(items_base=frozenset({'glp'}), items_add=frozenset({'xăng'}), confidence=0.875, lift=79.27499999999999), OrderedStatistic(items_base=frozenset({'xăng'}), items_add=frozenset({'glp'}), confidence=0.35, lift=79.27499999999999)]","Ô tô, xe máy",38
